1.557852409081000042e+04
4.210580229326632108e+35
3.637764683000000332e+01
2.564264994072125745e+28
1.746647588456319546e+37
4.778152764000000019e+01
1.977400053617401330e+40
1.565503296917999978e+04
2.761232076246803200e+16
7.526088631000000362e+01
9.436717638529395604e+37
6.682362704507199815e+05
4.105700759999999860e+01
3.190200982414674371e+37
4.161934323658841030e+35
3.048440287799999737e+02
2.016652470034699945e+05
1.536991163999999976e+01
9.700646016381787109e+10
1.103372137727260877e+19
2.031085140138946846e+07
1.253922808195361481e+11
9.782190013269510120e+06
2.526783653630000117e+03
1.103250254729244000e+15
7.283786070857375860e+08
6.949395671641744000e+16
1.103188968036461830e+09
1.737288023484500009e+05
1.455792040588902100e+12
2.969756750099999749e+02
9.266525192000000288e+01
1.128771575223526382e+10
8.352870631415355682e+09
4.589313330000000235e+01
2.892981020586229980e+12
2.437482392353898047e+13
3.297390427977843262e+12
1.458770474353920854e+40
3.507212257035129395e+12
7.269345510262099560e+05
8.745204348290000780e+03
4.050188402800505344e+18
1.939380810475672960e+09
3.509200263000000319e+01
9.315422259000000338e+01
6.233514668426777124e+08
7.991062388650600038e+19
2.002867518781915307e+08
2.698450035999999841e+01
1.258714870190000056e+03
1.363051006572723016e+07
2.569125165107723047e+13
3.094814596735345703e+12
9.043711359978523591e+21
9.884803679925999313e+04
8.140232974231233669e+26
4.111870421980549600e+16
8.499066785799999479e+02
-1.211617000199999978e+02
1.122686225815540924e+11
2.181265969477482140e+08
1.384542577347951758e+13
6.515898183299999573e+02
6.705588735238630859e+12
1.312888853319999953e+03
1.123572590747994680e+23
9.472858206700000210e+02
4.131612116900000160e+02
6.772118390000000154e+00
2.577978293479469066e+26
7.596900312558905029e+10
8.201219331999999440e+01
1.749247984999999872e+01
1.938741143000000022e+01
1.629523319143099269e+20
1.513586958319999894e+03
2.387829168000000024e+01
2.803986214652900235e+05
4.523145464675297526e+20
4.938160810665875866e+19
2.932557978443905469e+13
1.246768458713228106e+08
1.765408309354700032e+05
3.222983593056077087e+20
1.161097118348790100e+06
4.089140789182009337e+22
2.065628538150000168e+03
1.318972757000000051e+01
2.482725209390999953e+04
1.065711301181096544e+35
4.948156703000000078e+01
8.363446156999999914e+01
4.366685223374432256e+18
7.427828024645692444e+10
2.329637204446905859e+13
5.253052509984414062e+13
4.875064955889999692e+04
3.358900566098814011e+09
1.271845868409077248e+18
8.548725895256500226e+05
4.272001831378938880e+18
2.200933210210000198e+03
2.674814878507520500e+15
9.593057573989000230e+04
4.567533429200000228e+02
1.122979277230750106e+19
1.542429759709607661e+08
3.953350027501876386e+22
2.532444337637057983e+24
9.900324385000000404e+01
1.373967540399999905e+02
1.888749385862948975e+12
1.811993544240485132e+08
1.642177507719999994e+04
1.894113624618849950e+06
5.036571885494337082e+09
4.770620213000000120e+01
2.993106854999999911e+01
1.477004467538945675e+08
